,am,ar,bg,bn,ca,ckb,cs,cy,da,de,dv,el,en,es,et,eu,fa,fi,fr,gu,hi,ht,hu,hy,in,is,it,iw,ja,ka,kn,ko,lt,lv,ml,mr,my,ne,nl,no,or,pa,pl,ps,pt,ro,ru,si,sl,sr,sv,ta,te,th,tl,tr,uk,und,ur,vi,zh,unique_users,row_count,text_duplicated_count,date,am_dupl,ar_dupl,bg_dupl,bn_dupl,ca_dupl,ckb_dupl,cs_dupl,cy_dupl,da_dupl,de_dupl,dv_dupl,el_dupl,en_dupl,es_dupl,et_dupl,eu_dupl,fa_dupl,fi_dupl,fr_dupl,gu_dupl,hi_dupl,ht_dupl,hu_dupl,hy_dupl,in_dupl,is_dupl,it_dupl,iw_dupl,ja_dupl,ka_dupl,kn_dupl,ko_dupl,lt_dupl,lv_dupl,ml_dupl,mr_dupl,my_dupl,ne_dupl,nl_dupl,no_dupl,or_dupl,pa_dupl,pl_dupl,ps_dupl,pt_dupl,ro_dupl,ru_dupl,si_dupl,sl_dupl,sr_dupl,sv_dupl,ta_dupl,te_dupl,th_dupl,tl_dupl,tr_dupl,uk_dupl,und_dupl,ur_dupl,vi_dupl,zh_dupl,sd,sd_dupl,km,km_dupl,lo,ug,lo_dupl,ug_dupl,bo,bo_dupl
301,16.0,1527,38,103,308,4.0,1109,72,454,18164,1.0,691,298401,12760,489,35,270,696,19645,57,1333,83,67,3.0,631,9,20090,76,3383,37,57,246,58,278,25.0,93,10.0,6.0,975,99,19.0,9.0,4710,5.0,1180,400,3771,4.0,139,146,413,225,59,896,119,4456,6969,17252,146,58,751,203143,424127,301458,2022-03-25,8.0,833,12,11,153,0.0,820,42,254,10989,0.0,354,223080,8920,319,8,145,292,13778,12,719,23,11,0.0,285,1,14332,23,1938,16,13,144,16,210,2.0,48,4.0,1.0,408,32,3.0,1.0,3417,0.0,460,230,2323,2.0,75,120,221,77,4,587,40,2939,5692,6526,58,11,416,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
302,33.0,1682,59,258,473,13.0,579,70,295,24707,1.0,823,281855,10738,338,102,234,953,20922,157,1832,198,73,0.0,1089,29,16564,106,6276,48,125,600,94,201,64.0,165,15.0,24.0,1321,181,37.0,43.0,2243,24.0,1590,411,3154,49.0,103,47,579,429,123,1352,370,2196,4620,20903,596,153,1159,186057,413482,233263,2022-05-05,17.0,631,2,7,135,4.0,195,8,90,14294,0.0,321,172930,4118,90,4,77,410,13714,22,344,6,10,0.0,244,0,9089,11,1666,13,1,407,7,131,0.0,4,4.0,0.0,530,44,0.0,3.0,1307,2.0,296,108,1541,0.0,10,7,294,18,2,917,30,633,3560,4393,98,25,439,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
303,5.0,133,36,27,102,1.0,70,15,76,4325,0.0,214,27281,1840,105,43,64,120,2946,30,116,54,9,0.0,249,18,2413,67,439,20,30,29,34,33,7.0,11,3.0,4.0,420,42,0.0,2.0,182,2.0,301,89,1560,0.0,39,26,123,43,22,113,63,514,3256,5415,46,96,345,23134,53668,406,2022-09-02,0.0,6,0,0,1,0.0,0,2,0,5,0.0,0,242,2,1,0,0,0,8,0,0,0,0,0.0,0,0,3,0,6,0,0,0,0,1,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,1,0.0,0,0,0,0,0,0,0,2,2,113,0,0,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
304,24.0,1749,27,99,270,10.0,673,172,304,17267,0.0,532,270882,12143,753,77,451,1405,22818,95,1941,210,21,1.0,1611,10,14449,93,3399,10,96,123,67,143,38.0,78,1.0,20.0,1428,196,52.0,23.0,4846,1.0,1296,419,3437,7.0,69,31,516,986,92,2264,127,3111,6481,19116,164,17,1200,205727,397945,267830,2022-03-12,10.0,767,12,12,98,1.0,404,133,142,10028,0.0,233,191313,7926,580,48,212,848,16760,29,944,140,2,0.0,984,3,9168,28,1690,0,28,45,23,86,3.0,17,0.0,8.0,771,109,23.0,5.0,3285,0.0,473,185,2148,0.0,29,10,278,634,27,1857,47,1803,5420,7101,55,2,843,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
305,24.0,441,85,319,168,8.0,180,37,240,12539,0.0,1039,157440,7425,305,56,70,428,8156,108,859,82,19,2.0,708,25,10495,51,3203,37,56,91,36,131,133.0,60,4.0,41.0,571,121,19.0,22.0,968,4.0,655,224,5904,61.0,216,45,1014,334,81,398,93,801,2088,9774,298,107,570,99096,229469,146003,2022-06-03,19.0,192,48,7,50,1.0,56,18,142,8057,0.0,515,106734,3835,198,3,12,205,5227,9,244,12,3,1.0,149,4,6597,1,1474,4,2,24,0,84,1.0,5,0.0,3.0,260,63,3.0,3.0,524,0.0,105,28,4933,1.0,184,9,863,147,2,253,16,296,1404,2565,50,5,353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
306,2.0,220,42,23,70,1.0,96,7,85,3960,0.0,203,23331,2178,93,71,71,203,3575,23,178,83,14,0.0,220,21,2453,60,457,30,32,70,35,37,0.0,5,0.0,1.0,408,57,2.0,3.0,401,2.0,300,141,1746,0.0,32,38,109,31,27,161,38,527,2844,5708,46,166,418,21540,51155,484,2022-10-02,0.0,0,0,0,0,0.0,1,0,0,1,0.0,0,191,31,1,0,0,0,5,0,0,0,0,0.0,0,0,0,0,9,0,0,0,0,0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,1,0,0.0,0,0,1,0,0,0,0,3,2,80,0,0,158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
307,13.0,312,108,260,115,6.0,405,12,141,11810,0.0,704,104768,9387,236,62,148,413,7596,44,586,88,15,0.0,589,26,6120,112,4411,29,34,132,57,42,93.0,48,3.0,39.0,743,130,8.0,20.0,532,9.0,554,335,1737,55.0,36,31,215,223,70,309,70,1052,1541,6527,174,68,664,76073,164068,98648,2022-07-13,8.0,86,78,5,25,2.0,96,0,34,7782,0.0,358,66988,6312,114,1,85,262,5714,0,130,19,5,0.0,37,1,3922,40,414,5,0,41,14,13,0.0,0,2.0,0.0,418,10,0.0,4.0,270,1.0,153,156,1060,2.0,4,0,134,45,1,208,5,617,974,1581,57,8,346,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
308,2.0,204,33,40,101,2.0,108,15,116,1919,0.0,91,26007,1809,121,62,76,136,2031,39,221,75,19,0.0,246,24,1634,64,438,29,28,28,41,35,3.0,3,2.0,5.0,232,44,6.0,6.0,320,0.0,260,139,1361,1.0,37,18,68,32,26,183,116,255,2954,5316,44,127,228,20256,47580,1248,2022-11-12,0.0,1,0,0,13,0.0,0,1,9,4,0.0,0,982,18,7,0,0,0,46,0,0,0,0,0.0,14,0,4,0,2,0,0,0,0,0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,23,8,0,0.0,0,0,0,1,0,0,37,0,0,62,0,0,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
309,24.0,177,32,43,58,2.0,166,12,89,8002,0.0,817,71837,3390,109,58,126,384,9165,26,252,51,9,0.0,276,17,3250,79,853,21,26,67,33,36,5.0,3,12.0,1.0,506,54,0.0,0.0,827,0.0,327,126,2218,0.0,37,21,274,193,29,230,64,844,1888,5647,71,61,249,53956,113175,80715,2022-07-24,17.0,70,2,1,24,0.0,93,6,39,5367,0.0,673,54936,2028,27,3,61,233,7761,2,154,3,0,0.0,41,0,2049,24,523,0,1,26,0,9,1.0,0,10.0,0.0,212,3,0.0,0.0,589,0.0,109,45,1547,0.0,8,0,189,121,1,150,15,429,1238,1763,21,4,86,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
310,5.0,95,42,39,115,0.0,79,8,91,2178,0.0,130,25956,1833,101,57,83,136,2042,36,246,65,19,1.0,275,31,1565,62,449,28,21,25,32,33,10.0,8,2.0,4.0,231,44,0.0,8.0,342,0.0,214,120,1413,1.0,30,20,101,63,37,118,69,276,3420,4701,31,50,235,18286,47426,1230,2022-11-25,0.0,0,0,0,0,0.0,0,1,0,2,0.0,0,899,9,0,0,0,2,13,0,0,0,0,0.0,0,0,0,0,9,0,0,0,0,0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,8,0,0.0,0,0,0,0,0,0,0,0,1,260,0,0,26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
