,am,ar,bg,bn,ca,ckb,cs,cy,da,de,dv,el,en,es,et,eu,fa,fi,fr,gu,hi,ht,hu,in,is,it,iw,ja,ka,kn,ko,lt,lv,ml,mr,my,ne,nl,no,or,pa,pl,ps,pt,ro,ru,sd,si,sl,sr,sv,ta,te,th,tl,tr,uk,und,ur,vi,zh,unique_users,row_count,text_duplicated_count,date,am_dupl,ar_dupl,bg_dupl,bn_dupl,ca_dupl,ckb_dupl,cs_dupl,cy_dupl,da_dupl,de_dupl,dv_dupl,el_dupl,en_dupl,es_dupl,et_dupl,eu_dupl,fa_dupl,fi_dupl,fr_dupl,gu_dupl,hi_dupl,ht_dupl,hu_dupl,in_dupl,is_dupl,it_dupl,iw_dupl,ja_dupl,ka_dupl,kn_dupl,ko_dupl,lt_dupl,lv_dupl,ml_dupl,mr_dupl,my_dupl,ne_dupl,nl_dupl,no_dupl,or_dupl,pa_dupl,pl_dupl,ps_dupl,pt_dupl,ro_dupl,ru_dupl,sd_dupl,si_dupl,sl_dupl,sr_dupl,sv_dupl,ta_dupl,te_dupl,th_dupl,tl_dupl,tr_dupl,uk_dupl,und_dupl,ur_dupl,vi_dupl,zh_dupl,hy,hy_dupl,km,km_dupl,ug,ug_dupl,lo,lo_dupl,bo,bo_dupl
381,5.0,88,49,44,100,0.0,122,14.0,71,1868,0.0,107,23460,1366,104,37,57,145,2296,23,133,60,10.0,253,25.0,1300,70,371,22.0,34,48,47,47,1.0,11.0,5.0,2.0,211,36,1.0,12.0,217,2.0,203,104,1284,0.0,2.0,31,28.0,92,46,41.0,88,55,244,3142,4353,55,111,130,16367,42884,258,2022-12-13,0.0,0,0,0,1,0.0,0,0.0,0,0,0.0,0,125,3,0,0,1,0,2,0,0,0,0.0,1,0.0,0,0,11,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,114,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
382,1.0,129,50,38,94,0.0,95,30.0,92,1818,0.0,128,27055,1812,84,39,87,164,2060,25,178,69,28.0,257,32.0,1328,54,316,29.0,29,56,28,31,5.0,11.0,2.0,3.0,258,37,3.0,13.0,226,0.0,262,114,1349,1.0,0.0,26,33.0,112,60,39.0,78,104,309,2842,4727,65,163,155,20050,47234,417,2022-12-07,0.0,0,0,0,1,0.0,0,0.0,0,0,0.0,0,145,1,0,0,0,1,18,0,1,0,0.0,0,0.0,2,0,8,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,10,0.0,0.0,0,0.0,0,0,0.0,0,0,0,2,203,0,0,25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
383,10.0,331,75,67,103,0.0,268,22.0,109,10589,0.0,282,117296,9024,254,61,112,243,10296,54,436,73,14.0,483,28.0,10337,43,1020,16.0,26,104,108,74,18.0,17.0,41.0,12.0,420,50,8.0,4.0,613,36.0,691,206,2029,2.0,2.0,81,22.0,204,74,48.0,530,158,769,4234,10349,272,220,949,92319,184018,127487,2023-03-22,5.0,166,19,3,18,0.0,177,0.0,27,7659,0.0,119,86052,6600,117,4,49,79,8209,3,118,3,2.0,94,0.0,8278,7,454,0.0,0,8,73,40,3.0,8.0,24.0,1.0,147,4,3.0,0.0,377,18.0,294,85,949,0.0,0.0,28,1.0,23,7,0.0,437,74,423,1759,3851,103,74,411,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
384,11.0,625,57,66,118,1.0,177,23.0,105,5062,0.0,331,41144,4173,138,55,95,246,4707,50,563,99,38.0,497,26.0,4368,55,671,37.0,42,72,50,41,16.0,30.0,1.0,7.0,596,57,14.0,7.0,521,8.0,782,146,2086,3.0,1.0,38,31.0,150,127,33.0,159,99,1358,4276,9357,214,179,303,37893,84344,1466,2022-10-11,0.0,12,0,0,0,0.0,0,2.0,0,12,0.0,0,1169,10,0,0,0,0,11,0,1,0,0.0,1,0.0,5,0,8,0.0,0,0,0,0,0.0,0.0,0.0,0.0,1,0,0.0,0.0,0,1.0,0,0,1,0.0,0.0,0,0.0,0,0,0.0,0,0,3,12,204,0,0,13,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
385,3.0,237,42,33,94,1.0,139,11.0,73,3877,0.0,239,25546,2719,132,50,64,197,2947,22,165,69,11.0,244,25.0,2954,54,422,26.0,41,35,57,46,7.0,7.0,2.0,1.0,349,51,5.0,4.0,407,4.0,381,165,1761,0.0,1.0,38,38.0,126,49,20.0,139,46,514,3191,5553,40,134,293,22438,53903,444,2022-10-05,0.0,4,0,0,0,0.0,0,0.0,0,2,0.0,1,272,24,1,0,0,0,3,0,0,0,0.0,0,0.0,4,0,7,0.0,0,0,0,0,0.0,0.0,0.0,0.0,6,0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0,0.0,0,0,0.0,0,0,1,0,107,0,0,12,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
386,2.0,118,39,34,62,0.0,67,13.0,67,2496,0.0,97,16123,1059,103,42,62,114,1412,22,155,56,6.0,220,19.0,1024,41,250,22.0,24,36,27,48,1.0,5.0,1.0,4.0,159,34,2.0,7.0,226,0.0,199,87,957,2.0,0.0,30,40.0,119,26,28.0,63,46,311,2246,3262,97,91,143,12831,32046,259,2023-01-08,0.0,0,0,0,0,0.0,0,0.0,0,1,0.0,0,122,6,1,0,0,0,4,0,0,0,0.0,0,0.0,1,0,7,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,1,0,0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,10,73,0,0,33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
387,2.0,94,43,54,100,0.0,108,15.0,112,6963,0.0,92,24826,1639,105,54,59,179,2495,43,220,74,4.0,237,33.0,1726,51,299,39.0,30,34,51,44,9.0,8.0,0.0,5.0,406,57,2.0,5.0,439,1.0,230,87,1035,1.0,0.0,27,23.0,115,56,39.0,69,71,404,2496,4906,139,75,176,20423,50707,457,2023-01-20,0.0,0,0,0,0,0.0,9,0.0,0,42,0.0,0,188,2,0,0,0,0,1,0,0,1,0.0,0,0.0,7,0,9,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,9,1,0,0.0,0.0,0,0.0,0,0,0.0,0,0,3,0,144,0,0,41,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
388,35.0,1230,27,57,281,20.0,1289,40.0,417,15313,2.0,1528,254965,17752,306,48,350,733,18154,32,1199,95,33.0,1249,13.0,20201,51,3551,10.0,28,103,50,122,15.0,40.0,3.0,7.0,1672,80,16.0,18.0,3558,3.0,1208,333,3470,0.0,7.0,96,63.0,365,128,55.0,940,145,1927,5392,16637,197,69,1002,179384,376731,267560,2022-03-27,27.0,619,3,6,123,7.0,1047,23.0,276,9308,0.0,1161,189551,13621,182,17,193,368,13421,6,552,38,14.0,941,0.0,13934,15,2145,0.0,2,40,10,82,0.0,6.0,0.0,2.0,947,22,5.0,5.0,2347,0.0,449,167,2182,0.0,2.0,46,30.0,173,43,20.0,708,85,957,4207,6626,131,21,647,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
389,17.0,2295,66,77,353,13.0,1284,155.0,415,15670,0.0,1297,290989,14841,641,120,254,791,18537,69,1635,54,38.0,1056,13.0,16496,78,3615,20.0,67,274,53,148,30.0,61.0,2.0,3.0,1019,131,10.0,34.0,5003,2.0,980,299,3062,6.0,3.0,165,47.0,252,277,55.0,1315,166,2750,5106,17769,196,70,1049,193886,411296,294799,2022-03-26,6.0,1070,32,13,158,1.0,1055,124.0,247,9324,0.0,920,221672,10761,505,88,125,361,13206,14,848,6,14.0,469,1.0,10856,26,2013,2.0,28,185,13,87,1.0,20.0,0.0,0.0,449,21,0.0,21.0,3417,1.0,331,150,1665,4.0,1.0,102,11.0,84,116,13.0,980,79,1473,3870,6957,116,8,679,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
390,5.0,76,36,66,82,0.0,99,4.0,109,6378,0.0,118,21515,1324,97,48,57,156,2007,41,236,53,4.0,305,26.0,1420,52,322,28.0,28,37,29,40,2.0,13.0,2.0,3.0,446,42,4.0,2.0,323,5.0,214,111,1193,1.0,1.0,25,36.0,172,37,26.0,72,60,1781,2336,4999,138,72,82,19934,46996,440,2023-01-21,0.0,4,0,0,0,0.0,9,0.0,0,17,0.0,0,148,5,2,0,0,0,1,0,0,0,0.0,1,0.0,6,0,5,0.0,0,0,0,0,0.0,0.0,0.0,0.0,34,0,0.0,0.0,0,0.0,2,1,4,0.0,0.0,0,0.0,0,0,0.0,0,0,32,2,167,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
391,1.0,97,38,28,109,0.0,50,10.0,90,2474,0.0,108,21895,1652,105,56,50,142,1490,39,242,66,8.0,224,21.0,1256,48,296,25.0,33,45,39,38,1.0,2.0,2.0,3.0,159,42,2.0,14.0,234,3.0,215,92,997,1.0,0.0,28,41.0,109,49,21.0,36,59,209,2285,3717,84,87,114,15287,39381,1027,2023-01-09,0.0,0,0,0,1,0.0,0,0.0,0,5,0.0,0,853,22,0,0,0,0,0,0,0,0,0.0,0,0.0,3,0,10,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,1,0,0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,132,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
392,5.0,244,47,38,100,0.0,126,7.0,76,4536,0.0,231,29718,2349,142,54,85,242,3136,44,248,46,12.0,198,21.0,2764,55,505,14.0,32,53,39,37,2.0,15.0,2.0,0.0,399,89,12.0,2.0,454,2.0,390,230,1843,0.0,1.0,39,36.0,111,54,25.0,190,47,511,3029,5880,50,175,526,25644,59319,355,2022-10-04,0.0,1,0,0,1,0.0,0,0.0,0,7,0.0,0,156,10,2,0,0,0,5,0,1,0,0.0,0,0.0,3,0,7,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0,0.0,0,0,0.0,0,0,15,11,121,0,0,15,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
393,8.0,1408,62,90,168,4.0,353,29.0,146,7861,0.0,609,68551,6327,456,68,185,427,7544,78,820,84,27.0,594,27.0,7750,76,885,37.0,49,40,86,80,30.0,26.0,2.0,5.0,1352,104,24.0,8.0,1012,6.0,876,290,3440,0.0,3.0,61,46.0,232,114,39.0,279,130,4143,8145,27860,162,140,350,64516,153812,4676,2022-10-10,0.0,9,0,0,0,0.0,0,0.0,2,6,0.0,0,744,13,5,0,0,1,25,0,4,0,0.0,0,0.0,9,0,5,0.0,0,0,0,0,0.0,0.0,0.0,0.0,2,1,0.0,0.0,0,0.0,2,1,16,0.0,0.0,0,0.0,1,0,0.0,3,0,16,7,3787,3,0,14,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
394,17.0,593,42,66,209,0.0,148,31.0,94,7880,0.0,394,92989,7614,156,44,123,256,16722,42,666,90,37.0,593,19.0,9150,52,865,23.0,30,116,60,84,12.0,18.0,51.0,10.0,588,49,8.0,4.0,974,17.0,536,342,2126,2.0,1.0,42,35.0,155,67,39.0,570,136,858,3117,8453,395,234,516,78679,158566,104173,2023-03-23,16.0,193,2,2,96,0.0,64,9.0,29,5318,0.0,199,63059,5466,33,0,29,57,14109,4,221,4,25.0,84,2.0,7262,4,394,0.0,1,20,21,48,1.0,4.0,40.0,5.0,358,3,3.0,0.0,746,4.0,214,156,1074,0.0,0.0,6,1.0,34,5,0.0,388,31,347,925,2834,72,75,76,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
395,2.0,324,47,75,92,0.0,77,20.0,94,1893,1.0,120,26255,1806,111,43,59,205,1941,44,322,70,12.0,322,26.0,1320,54,585,20.0,27,45,31,48,13.0,18.0,2.0,3.0,217,39,5.0,16.0,243,1.0,311,123,1396,1.0,4.0,35,35.0,86,80,40.0,132,96,327,3122,4491,94,116,193,20095,47330,409,2022-12-06,0.0,4,0,0,4,0.0,0,1.0,1,11,0.0,0,169,2,1,0,0,0,19,0,0,2,0.0,0,0.0,2,0,11,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,1,0.0,0.0,0,0.0,0,0,0.0,0,0,2,11,168,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
396,1.0,97,27,53,108,1.0,102,19.0,67,1824,0.0,121,24236,1595,123,62,614,120,1943,32,189,68,15.0,278,19.0,1102,49,331,20.0,31,34,27,27,3.0,10.0,1.0,7.0,190,31,1.0,8.0,201,0.0,196,125,1293,0.0,3.0,37,42.0,81,38,20.0,98,40,336,3149,4101,41,108,356,16570,43852,715,2022-12-12,0.0,0,0,0,2,0.0,0,0.0,0,3,0.0,0,364,5,0,0,1,1,2,0,0,0,0.0,0,0.0,3,0,10,0.0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,1,0.0,0,0,3,0.0,0.0,0,0.0,0,0,0.0,0,1,1,1,96,0,0,220,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
397,3.0,354,40,43,76,3.0,175,23.0,178,4640,0.0,278,31454,1984,110,64,124,239,2669,27,228,69,22.0,354,17.0,2957,72,1244,25.0,25,35,40,40,3.0,3.0,3.0,1.0,403,58,1.0,3.0,502,4.0,397,146,1702,1.0,0.0,48,29.0,118,33,30.0,281,85,884,3723,11009,89,138,220,27687,67526,1128,2022-09-11,0.0,16,0,0,0,0.0,0,2.0,0,17,0.0,0,221,5,1,0,0,0,2,0,1,0,0.0,0,0.0,3,0,8,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,1,0.0,0,0,1,0.0,0.0,0,0.0,0,0,0.0,0,0,2,3,833,1,0,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
398,6.0,137,36,37,69,1.0,66,15.0,66,3492,0.0,210,21263,1608,85,46,68,130,2495,27,110,55,15.0,187,26.0,2632,68,339,29.0,29,25,32,26,6.0,8.0,1.0,1.0,406,45,2.0,2.0,255,15.0,307,94,1489,0.0,0.0,29,29.0,127,39,17.0,115,37,646,2851,4325,65,205,148,18707,44695,389,2022-09-05,0.0,5,0,0,1,0.0,0,0.0,0,5,0.0,0,213,6,2,0,1,0,12,0,0,0,0.0,0,0.0,6,0,5,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,2,0.0,0.0,0,0.0,0,0,0.0,0,0,58,4,65,0,0,4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
399,0.0,36,13,13,33,0.0,46,2.0,9,307,0.0,44,8039,5961,31,50,13,11,754,8,37,15,1.0,140,5.0,1975,21,40,7.0,10,12,7,11,0.0,4.0,0.0,0.0,49,9,0.0,0.0,58,0.0,128,61,422,0.0,0.0,4,6.0,14,6,4.0,24,10,69,1832,629,11,79,18,10499,21088,12426,2023-05-25,0.0,16,0,1,19,0.0,12,0.0,1,170,0.0,13,4395,5213,2,28,0,3,569,0,15,0,0.0,41,0.0,1488,0,8,0.0,0,1,0,0,0.0,2.0,0.0,0.0,19,0,0.0,0.0,23,0.0,80,20,4,0.0,0.0,0,0.0,1,0,0.0,5,0,26,14,218,1,17,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
400,3.0,5,6,6,9,0.0,30,2.0,2,112,0.0,14,1949,4358,7,12,2,3,352,1,18,7,1.0,30,4.0,690,5,20,2.0,1,4,1,5,3.0,0.0,0.0,1.0,21,2,0.0,0.0,29,0.0,50,12,391,0.0,0.0,7,5.0,12,4,5.0,26,4,22,1496,331,14,5,17,5876,10118,6247,2023-05-31,3.0,1,1,0,1,0.0,8,0.0,0,36,0.0,7,1147,4055,0,6,0,0,291,0,10,0,1.0,9,0.0,541,0,0,0.0,0,0,0,0,2.0,0.0,0.0,0.0,5,0,0.0,0.0,0,0.0,32,1,5,0.0,0.0,2,0.0,5,0,0.0,6,0,2,4,56,9,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
401,39.0,448,43,49,78,1.0,354,27.0,385,8682,0.0,601,88933,3301,164,68,138,382,8171,36,253,62,16.0,264,22.0,4849,63,820,29.0,29,46,25,67,2.0,4.0,19.0,2.0,838,143,0.0,0.0,684,2.0,364,186,2405,1.0,0.0,86,27.0,509,68,30.0,162,73,2818,2146,5468,116,72,470,65656,135141,95261,2022-07-22,30.0,261,9,3,34,0.0,284,9.0,307,5963,0.0,425,67462,1434,92,18,92,229,6480,7,106,11,7.0,45,0.0,3028,4,388,4.0,0,19,2,35,0.0,0.0,12.0,0.0,472,14,0.0,0.0,414,0.0,80,89,1698,0.0,0.0,56,0.0,416,18,2.0,97,11,1641,1418,1728,61,8,238,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
402,0.0,36,14,9,128,0.0,34,2.0,20,397,0.0,138,9797,8867,23,18,13,13,14323,9,32,11,4.0,107,13.0,3043,12,80,9.0,5,6,10,9,0.0,0.0,0.0,0.0,120,7,1.0,0.0,89,0.0,164,51,560,0.0,0.0,14,9.0,18,9,6.0,16,9,118,1906,817,3,36,39,20024,41174,30258,2023-05-19,0.0,17,1,0,95,0.0,14,1.0,7,241,0.0,56,5175,7887,0,2,0,0,13816,0,7,0,2.0,8,0.0,2386,0,9,0.0,0,1,2,0,0.0,0.0,0.0,0.0,45,2,0.0,0.0,37,0.0,98,10,50,0.0,0.0,2,0.0,4,0,0.0,4,0,35,15,215,0,8,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
403,9.0,641,55,250,214,1.0,225,60.0,240,11728,0.0,921,155848,6981,206,69,119,608,9316,72,768,78,41.0,614,32.0,11700,64,3979,51.0,45,151,60,100,89.0,82.0,9.0,37.0,571,137,12.0,26.0,1458,9.0,762,272,2318,1.0,83.0,49,31.0,363,367,65.0,493,182,1529,2700,11933,201,96,691,103235,229813,133547,2022-05-20,5.0,364,13,2,65,0.0,80,17.0,108,6794,0.0,415,98342,3018,72,18,61,269,6226,2,149,10,27.0,43,5.0,6931,0,900,10.0,1,74,10,59,0.0,2.0,3.0,0.0,198,57,1.0,0.0,853,1.0,141,77,1222,0.0,2.0,8,2.0,165,151,0.0,343,85,783,1994,2851,55,9,454,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
404,6.0,1190,46,362,233,8.0,589,77.0,298,20970,2.0,996,243631,10764,292,82,178,9823,20533,85,1626,121,20.0,677,32.0,19779,80,5282,28.0,50,100,52,132,75.0,61.0,8.0,97.0,969,177,10.0,19.0,2411,3.0,824,268,2973,1.0,54.0,92,28.0,485,152,94.0,729,132,1304,6646,14430,313,157,1067,161613,371726,267446,2022-05-08,2.0,769,8,6,85,0.0,463,46.0,198,13919,0.0,556,184954,6935,164,12,86,9534,16179,16,801,23,6.0,168,0.0,13388,18,1736,1.0,6,48,10,80,1.0,11.0,1.0,4.0,568,34,3.0,4.0,1720,1.0,267,86,1936,1.0,0.0,64,2.0,239,31,17.0,564,29,626,5846,4313,180,40,641,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
405,7.0,720,49,282,267,4.0,501,22.0,187,12504,0.0,924,165731,9668,166,56,114,556,10968,85,1199,79,28.0,716,25.0,12440,65,2930,33.0,60,94,79,105,97.0,119.0,0.0,65.0,879,94,8.0,30.0,1337,10.0,902,262,2210,2.0,99.0,48,47.0,257,371,169.0,323,117,1778,1855,13539,275,103,938,113269,246600,148690,2022-05-24,2.0,418,8,5,92,0.0,391,8.0,62,7549,0.0,344,106028,5289,47,3,54,291,7650,1,384,3,8.0,84,1.0,8170,3,1081,10.0,4,23,32,68,1.0,20.0,0.0,5.0,431,9,1.0,0.0,817,1.0,283,74,1106,0.0,7.0,14,5.0,92,130,59.0,205,20,910,1267,4531,99,5,484,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
406,6.0,389,40,300,222,2.0,310,34.0,159,14117,0.0,977,156596,6741,161,53,82,290,14478,181,819,105,27.0,622,25.0,9851,67,3159,46.0,52,90,27,98,83.0,93.0,5.0,47.0,965,54,10.0,13.0,1073,6.0,699,238,3273,0.0,91.0,72,47.0,284,207,90.0,1154,123,1070,3194,9936,252,116,645,100581,233967,148838,2022-05-30,2.0,146,3,1,94,0.0,194,16.0,29,9473,0.0,424,104934,3300,61,2,26,115,10626,10,191,19,13.0,121,0.0,6001,4,891,16.0,4,32,2,64,0.0,5.0,3.0,1.0,513,3,0.0,0.0,664,2.0,175,42,2342,0.0,4.0,29,3.0,143,41,1.0,1023,19,512,2624,3344,78,23,429,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
407,31.0,747,47,297,345,8.0,214,38.0,337,14880,0.0,1209,209928,10080,204,53,99,1486,18573,108,943,103,31.0,650,17.0,20363,67,2942,33.0,45,256,31,54,95.0,78.0,3.0,44.0,1486,252,20.0,21.0,1491,8.0,877,352,3094,2.0,60.0,405,39.0,672,189,83.0,432,158,2890,6827,14476,159,92,686,128903,319210,216787,2022-05-18,14.0,421,10,4,126,0.0,72,22.0,218,9285,0.0,534,151470,5337,78,4,36,728,14297,2,217,21,13.0,90,0.0,14507,14,834,8.0,0,214,1,12,0.0,9.0,0.0,0.0,1017,148,4.0,0.0,868,2.0,184,138,1956,0.0,0.0,356,10.0,367,26,3.0,280,33,1735,5446,5133,51,4,428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
408,22.0,196,54,49,80,0.0,116,20.0,101,14118,0.0,170,76187,3057,124,44,114,421,7364,24,252,63,7.0,302,20.0,3167,88,742,28.0,21,53,40,47,3.0,4.0,14.0,1.0,387,116,0.0,5.0,503,3.0,454,191,1961,1.0,0.0,139,21.0,147,119,34.0,252,65,813,1631,5276,69,82,299,58606,119682,80968,2022-07-26,12.0,70,15,9,43,0.0,51,5.0,42,10105,0.0,48,56034,1193,53,0,66,234,5554,0,100,1,1.0,59,1.0,1823,8,322,6.0,0,5,2,12,0.0,1.0,9.0,0.0,143,37,0.0,2.0,279,0.0,133,95,1210,0.0,0.0,106,0.0,64,69,0.0,158,14,300,911,1442,28,23,70,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
409,15.0,81,12,15,116,0.0,39,4.0,34,1145,0.0,155,19518,6085,53,72,13,17,14374,8,271,29,2.0,226,7.0,3633,13,105,5.0,10,13,10,18,3.0,7.0,0.0,2.0,316,10,2.0,0.0,156,1.0,458,83,449,0.0,0.0,8,9.0,25,21,15.0,27,34,657,1951,1640,62,80,33,28191,52147,37351,2023-05-21,11.0,48,0,0,81,0.0,12,0.0,12,829,0.0,77,12273,5366,3,40,2,2,13539,3,163,8,0.0,24,0.0,2900,0,17,0.0,0,4,0,0,0.0,6.0,0.0,0.0,161,0,1.0,0.0,83,0.0,260,56,18,0.0,0.0,0,0.0,1,4,3.0,11,15,533,129,606,32,16,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
410,0.0,34,9,12,70,0.0,25,3.0,18,419,0.0,147,13642,9334,38,18,10,19,2004,3,40,13,0.0,149,8.0,2746,14,61,8.0,2,13,10,7,0.0,0.0,0.0,1.0,157,7,0.0,0.0,110,2.0,100,117,578,0.0,0.0,5,11.0,23,7,11.0,175,14,74,2041,1151,13,132,25,17334,33630,21118,2023-05-09,0.0,11,0,0,36,0.0,2,0.0,0,181,0.0,67,7827,8181,2,4,0,5,1621,0,12,0,0.0,66,0.0,1963,0,3,1.0,0,0,0,0,0.0,0.0,0.0,0.0,78,0,0.0,0.0,56,2.0,35,67,87,0.0,0.0,0,0.0,5,0,0.0,142,1,19,170,450,3,19,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
411,7.0,267,38,50,118,3.0,126,16.0,114,6850,0.0,339,29309,2933,97,68,81,412,3949,30,219,71,18.0,429,36.0,3613,72,481,23.0,31,45,56,39,3.0,6.0,1.0,8.0,740,88,2.0,2.0,522,2.0,334,85,2177,0.0,0.0,40,44.0,163,45,25.0,190,59,794,3580,7599,71,113,349,29722,66984,689,2022-09-29,0.0,4,0,0,0,0.0,0,0.0,0,11,0.0,0,202,6,1,0,0,0,7,0,0,0,0.0,87,0.0,100,0,2,0.0,0,0,0,0,0.0,0.0,0.0,0.0,2,0,0.0,0.0,0,0.0,0,0,2,0.0,0.0,0,0.0,0,0,0.0,0,0,2,1,220,0,0,42,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
412,5.0,137,37,42,112,0.0,83,22.0,55,3671,0.0,249,23645,2166,101,53,47,151,2489,32,129,64,9.0,227,23.0,2196,56,457,28.0,31,43,41,44,4.0,7.0,3.0,1.0,322,44,2.0,3.0,271,2.0,483,106,1548,0.0,0.0,35,28.0,105,53,33.0,105,57,485,3073,4621,53,129,243,20560,48262,312,2022-09-01,0.0,0,0,0,0,0.0,0,0.0,1,1,0.0,0,156,1,1,0,0,0,4,0,0,0,0.0,1,0.0,8,0,4,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,5,0,1,0.0,0.0,0,0.0,0,0,0.0,0,0,1,0,128,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
413,6.0,259,47,49,115,2.0,111,20.0,119,4018,0.0,256,35364,2967,103,59,97,183,2719,46,371,96,12.0,384,34.0,2730,56,480,15.0,57,77,28,32,14.0,24.0,3.0,3.0,367,46,14.0,3.0,338,5.0,473,150,1619,3.0,2.0,40,24.0,94,109,59.0,392,110,673,3408,7389,198,322,435,29319,67230,1799,2022-09-15,0.0,2,0,0,0,0.0,0,2.0,0,5,0.0,0,1072,10,1,0,0,0,7,0,0,8,0.0,0,0.0,8,0,7,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,19,0.0,1,2,1,0.0,0.0,0,0.0,0,2,0.0,0,0,3,3,641,0,0,5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
414,11.0,161,43,43,128,0.0,183,17.0,87,7597,0.0,350,82356,7824,163,62,141,347,8780,23,434,57,26.0,444,21.0,5565,36,655,27.0,28,86,40,94,5.0,11.0,3.0,6.0,464,41,5.0,7.0,408,3.0,552,953,1795,2.0,1.0,62,38.0,135,60,32.0,148,70,457,3099,6226,100,185,139,63160,130839,86654,2023-03-27,7.0,56,7,4,37,0.0,103,4.0,18,5451,0.0,184,57129,6165,58,4,91,90,7073,0,207,4,2.0,96,0.0,4297,0,350,0.0,0,16,2,53,1.0,2.0,1.0,1.0,248,3,0.0,0.0,182,2.0,286,808,715,0.0,0.0,26,2.0,29,6,0.0,67,6,134,913,1615,30,46,23,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
