,coherence,diversity,score,topic,eval
2000,-0.1666281582634241,0.7375,0.39,random_393,translated_nouns_adjs_verbs
2001,-0.129215471831979,0.8,0.39,random_393,nouns_adjs_verbs
2002,-0.15615072414435616,0.75,0.39,random_393,translated_stop_word_removed_lemmas
2003,-0.14589965052962736,0.8375,0.39,random_393,stop_word_removed_lemmas
2004,-0.2070947692677428,0.76875,0.38,random_394,translated_nouns_adjs_verbs
2005,-0.13761813034965953,0.8,0.38,random_394,nouns_adjs_verbs
2006,-0.22181116906855153,0.8,0.38,random_394,translated_stop_word_removed_lemmas
2007,-0.12133887622237377,0.81875,0.38,random_394,stop_word_removed_lemmas
2008,-0.1961576314609001,0.70625,0.4,random_395,translated_nouns_adjs_verbs
2009,-0.15219417940765,0.8,0.4,random_395,nouns_adjs_verbs
2010,-0.20250810051852644,0.74375,0.4,random_395,translated_stop_word_removed_lemmas
2011,-0.12564155510083558,0.825,0.4,random_395,stop_word_removed_lemmas
2012,-0.1681010975144474,0.71875,0.45,random_396,translated_nouns_adjs_verbs
2013,-0.16767060839158315,0.81875,0.45,random_396,nouns_adjs_verbs
2014,-0.173231067196689,0.7375,0.45,random_396,translated_stop_word_removed_lemmas
2015,-0.17045020759425744,0.83125,0.45,random_396,stop_word_removed_lemmas
2016,-0.182257644987605,0.69375,0.39,random_397,translated_nouns_adjs_verbs
2017,-0.15636718646346054,0.8,0.39,random_397,nouns_adjs_verbs
2018,-0.20240285085127982,0.7375,0.39,random_397,translated_stop_word_removed_lemmas
2019,-0.14634966095162955,0.8125,0.39,random_397,stop_word_removed_lemmas
2020,-0.22252129853361372,0.73125,0.41,random_398,translated_nouns_adjs_verbs
2021,-0.1961282346690395,0.79375,0.41,random_398,nouns_adjs_verbs
2022,-0.21274307705871554,0.725,0.41,random_398,translated_stop_word_removed_lemmas
2023,-0.18520980329077452,0.81875,0.41,random_398,stop_word_removed_lemmas
2024,-0.20545128532727952,0.73125,0.41,random_399,translated_nouns_adjs_verbs
2025,-0.19385989482297805,0.80625,0.41,random_399,nouns_adjs_verbs
2026,-0.20951012447377718,0.75625,0.41,random_399,translated_stop_word_removed_lemmas
2027,-0.14384428715578057,0.80625,0.41,random_399,stop_word_removed_lemmas
2028,-0.18789293139552884,0.71875,0.39,random_400,translated_nouns_adjs_verbs
2029,-0.15223254667650377,0.7875,0.39,random_400,nouns_adjs_verbs
2030,-0.19058272222900263,0.74375,0.39,random_400,translated_stop_word_removed_lemmas
2031,-0.14921810279362763,0.8125,0.39,random_400,stop_word_removed_lemmas
2032,-0.1731604538639355,0.73125,0.39,random_401,translated_nouns_adjs_verbs
2033,-0.1843930259478518,0.78125,0.39,random_401,nouns_adjs_verbs
2034,-0.17084902673936445,0.74375,0.39,random_401,translated_stop_word_removed_lemmas
2035,-0.16608546068317964,0.80625,0.39,random_401,stop_word_removed_lemmas
2036,-0.22550983345640085,0.7125,0.43,random_402,translated_nouns_adjs_verbs
2037,-0.19228566418184917,0.76875,0.43,random_402,nouns_adjs_verbs
2038,-0.22440039780170512,0.73125,0.43,random_402,translated_stop_word_removed_lemmas
2039,-0.1772604507196034,0.8,0.43,random_402,stop_word_removed_lemmas
2040,-0.2191281117306911,0.71875,0.41,random_403,translated_nouns_adjs_verbs
2041,-0.2030112309870525,0.79375,0.41,random_403,nouns_adjs_verbs
2042,-0.21271447431703094,0.7375,0.41,random_403,translated_stop_word_removed_lemmas
2043,-0.1767102158121227,0.80625,0.41,random_403,stop_word_removed_lemmas
2044,-0.21741836306725704,0.69375,0.42,random_404,translated_nouns_adjs_verbs
2045,-0.16274004759225436,0.79375,0.42,random_404,nouns_adjs_verbs
2046,-0.2093654712132489,0.725,0.42,random_404,translated_stop_word_removed_lemmas
2047,-0.14435888354543952,0.80625,0.42,random_404,stop_word_removed_lemmas
2048,-0.1977045954487406,0.71875,0.42,random_405,translated_nouns_adjs_verbs
2049,-0.13916746592817267,0.8,0.42,random_405,nouns_adjs_verbs
2050,-0.19612424508247644,0.74375,0.42,random_405,translated_stop_word_removed_lemmas
2051,-0.13412583312281492,0.81875,0.42,random_405,stop_word_removed_lemmas
2052,-0.18160493491580024,0.73125,0.45,random_406,translated_nouns_adjs_verbs
2053,-0.17252640257702395,0.8,0.45,random_406,nouns_adjs_verbs
2054,-0.19342687119332377,0.75625,0.45,random_406,translated_stop_word_removed_lemmas
2055,-0.1681237645454473,0.80625,0.45,random_406,stop_word_removed_lemmas
2056,-0.16561965680351914,0.69375,0.42,random_407,translated_nouns_adjs_verbs
2057,-0.16295003703856464,0.79375,0.42,random_407,nouns_adjs_verbs
2058,-0.1506465349261577,0.69375,0.42,random_407,translated_stop_word_removed_lemmas
2059,-0.11734404266124164,0.79375,0.42,random_407,stop_word_removed_lemmas
2060,-0.1814797620053617,0.725,0.4,random_408,translated_nouns_adjs_verbs
2061,-0.10607820221963983,0.775,0.4,random_408,nouns_adjs_verbs
2062,-0.1686799176090322,0.7125,0.4,random_408,translated_stop_word_removed_lemmas
2063,-0.10473694770042649,0.8,0.4,random_408,stop_word_removed_lemmas
2064,-0.19925593573569128,0.71875,0.39,random_409,translated_nouns_adjs_verbs
2065,-0.1390925722716253,0.7875,0.39,random_409,nouns_adjs_verbs
2066,-0.2014011384594748,0.73125,0.39,random_409,translated_stop_word_removed_lemmas
2067,-0.13359845640392734,0.79375,0.39,random_409,stop_word_removed_lemmas
2068,-0.2022412657135512,0.79375,0.4,random_410,translated_nouns_adjs_verbs
2069,-0.15143012108359113,0.83125,0.4,random_410,nouns_adjs_verbs
2070,-0.17844500574236014,0.80625,0.4,random_410,translated_stop_word_removed_lemmas
2071,-0.1376888038267647,0.84375,0.4,random_410,stop_word_removed_lemmas
2072,-0.18821409673196512,0.725,0.42,random_411,translated_nouns_adjs_verbs
2073,-0.2001368237347807,0.8125,0.42,random_411,nouns_adjs_verbs
2074,-0.17091319260412782,0.73125,0.42,random_411,translated_stop_word_removed_lemmas
2075,-0.18147105377162015,0.83125,0.42,random_411,stop_word_removed_lemmas
2076,-0.20078831918548304,0.76875,0.4,random_412,translated_nouns_adjs_verbs
2077,-0.1895963163817722,0.83125,0.4,random_412,nouns_adjs_verbs
2078,-0.17617441975332238,0.7875,0.4,random_412,translated_stop_word_removed_lemmas
2079,-0.15640618272463197,0.84375,0.4,random_412,stop_word_removed_lemmas
2080,-0.18633261963536163,0.70625,0.4,random_413,translated_nouns_adjs_verbs
2081,-0.13397473208024824,0.78125,0.4,random_413,nouns_adjs_verbs
2082,-0.16715086614156055,0.73125,0.4,random_413,translated_stop_word_removed_lemmas
2083,-0.12516319099657214,0.81875,0.4,random_413,stop_word_removed_lemmas
2084,-0.20577019522182383,0.75,0.4,random_414,translated_nouns_adjs_verbs
2085,-0.17953352527187855,0.83125,0.4,random_414,nouns_adjs_verbs
2086,-0.22044605486938193,0.78125,0.4,random_414,translated_stop_word_removed_lemmas
2087,-0.18665634811152282,0.85625,0.4,random_414,stop_word_removed_lemmas
2088,-0.22128286922157686,0.6875,0.42,random_415,translated_nouns_adjs_verbs
2089,-0.1533752701866973,0.825,0.42,random_415,nouns_adjs_verbs
2090,-0.22066877803161028,0.71875,0.42,random_415,translated_stop_word_removed_lemmas
2091,-0.14563133297028924,0.8375,0.42,random_415,stop_word_removed_lemmas
2092,-0.21064055961672323,0.70625,0.43,random_416,translated_nouns_adjs_verbs
2093,-0.16613892514591422,0.79375,0.43,random_416,nouns_adjs_verbs
2094,-0.215294886307951,0.725,0.43,random_416,translated_stop_word_removed_lemmas
2095,-0.15050807657533768,0.8,0.43,random_416,stop_word_removed_lemmas
2096,-0.2157881600460118,0.7375,0.41,random_417,translated_nouns_adjs_verbs
2097,-0.1641655101228582,0.79375,0.41,random_417,nouns_adjs_verbs
2098,-0.20105099053652611,0.7375,0.41,random_417,translated_stop_word_removed_lemmas
2099,-0.16232142617025558,0.81875,0.41,random_417,stop_word_removed_lemmas
2100,-0.17085555122760557,0.69375,0.4,random_418,translated_nouns_adjs_verbs
2101,-0.1840764293253368,0.78125,0.4,random_418,nouns_adjs_verbs
2102,-0.17481047114457515,0.7125,0.4,random_418,translated_stop_word_removed_lemmas
2103,-0.1872622533641568,0.8,0.4,random_418,stop_word_removed_lemmas
2104,-0.16753565081758995,0.70625,0.4,random_419,translated_nouns_adjs_verbs
2105,-0.14983532450001977,0.8,0.4,random_419,nouns_adjs_verbs
2106,-0.17272427830768575,0.71875,0.4,random_419,translated_stop_word_removed_lemmas
2107,-0.14246072824309503,0.83125,0.4,random_419,stop_word_removed_lemmas
2108,-0.20271402948496062,0.725,0.41,random_420,translated_nouns_adjs_verbs
2109,-0.1904306664728067,0.79375,0.41,random_420,nouns_adjs_verbs
2110,-0.2061282306980649,0.75625,0.41,random_420,translated_stop_word_removed_lemmas
2111,-0.1682339786807859,0.83125,0.41,random_420,stop_word_removed_lemmas
2112,-0.1996279654551108,0.73125,0.4,random_421,translated_nouns_adjs_verbs
2113,-0.17250531525159019,0.7875,0.4,random_421,nouns_adjs_verbs
2114,-0.2022243972211006,0.76875,0.4,random_421,translated_stop_word_removed_lemmas
2115,-0.1567087842623348,0.8,0.4,random_421,stop_word_removed_lemmas
2116,-0.18951441569305777,0.725,0.43,random_422,translated_nouns_adjs_verbs
2117,-0.1635159577755841,0.8,0.43,random_422,nouns_adjs_verbs
2118,-0.18194713584302097,0.74375,0.43,random_422,translated_stop_word_removed_lemmas
2119,-0.15407873030077826,0.80625,0.43,random_422,stop_word_removed_lemmas
2120,-0.21399174728506912,0.73125,0.39,random_423,translated_nouns_adjs_verbs
2121,-0.1692442659094397,0.8,0.39,random_423,nouns_adjs_verbs
2122,-0.2035696380718421,0.75625,0.39,random_423,translated_stop_word_removed_lemmas
2123,-0.15612506290839934,0.8125,0.39,random_423,stop_word_removed_lemmas
2124,-0.21407250643901254,0.75,0.39,random_424,translated_nouns_adjs_verbs
2125,-0.2013248061416531,0.83125,0.39,random_424,nouns_adjs_verbs
2126,-0.21249039435774097,0.775,0.39,random_424,translated_stop_word_removed_lemmas
2127,-0.18219961247191696,0.85,0.39,random_424,stop_word_removed_lemmas
2128,-0.18989666422432955,0.74375,0.43,random_425,translated_nouns_adjs_verbs
2129,-0.15226915909667166,0.83125,0.43,random_425,nouns_adjs_verbs
2130,-0.17924220901577623,0.75625,0.43,random_425,translated_stop_word_removed_lemmas
2131,-0.1377412404326122,0.85,0.43,random_425,stop_word_removed_lemmas
2132,-0.20640775454206373,0.7375,0.4,random_426,translated_nouns_adjs_verbs
2133,-0.16039148621275948,0.8,0.4,random_426,nouns_adjs_verbs
2134,-0.19456775644159977,0.74375,0.4,random_426,translated_stop_word_removed_lemmas
2135,-0.15473629882129375,0.8125,0.4,random_426,stop_word_removed_lemmas
2136,-0.19323006408610577,0.75625,0.38,random_427,translated_nouns_adjs_verbs
2137,-0.1802337743087186,0.8,0.38,random_427,nouns_adjs_verbs
2138,-0.18518136595830081,0.7625,0.38,random_427,translated_stop_word_removed_lemmas
2139,-0.17415020160821182,0.825,0.38,random_427,stop_word_removed_lemmas
2140,-0.20933973449937474,0.725,0.42,random_428,translated_nouns_adjs_verbs
2141,-0.17470190566477725,0.7875,0.42,random_428,nouns_adjs_verbs
2142,-0.2002345043308761,0.7375,0.42,random_428,translated_stop_word_removed_lemmas
2143,-0.17812833204113776,0.8125,0.42,random_428,stop_word_removed_lemmas
2144,-0.2121708158082544,0.6875,0.41,random_429,translated_nouns_adjs_verbs
2145,-0.18064310440994574,0.7875,0.41,random_429,nouns_adjs_verbs
2146,-0.20367312001526774,0.71875,0.41,random_429,translated_stop_word_removed_lemmas
2147,-0.17037574596479482,0.80625,0.41,random_429,stop_word_removed_lemmas
2148,-0.18227500855341083,0.7375,0.4,random_430,translated_nouns_adjs_verbs
2149,-0.17475313248474192,0.8,0.4,random_430,nouns_adjs_verbs
2150,-0.17506104622458782,0.75,0.4,random_430,translated_stop_word_removed_lemmas
2151,-0.15543545306033174,0.81875,0.4,random_430,stop_word_removed_lemmas
2152,-0.1957266225118543,0.74375,0.39,random_431,translated_nouns_adjs_verbs
2153,-0.19217597183004212,0.76875,0.39,random_431,nouns_adjs_verbs
2154,-0.18140693800284405,0.75,0.39,random_431,translated_stop_word_removed_lemmas
2155,-0.1771392135501728,0.8125,0.39,random_431,stop_word_removed_lemmas
2156,-0.21388507864736822,0.775,0.39,random_432,translated_nouns_adjs_verbs
2157,-0.15974067666461028,0.8,0.39,random_432,nouns_adjs_verbs
2158,-0.21522110405270148,0.78125,0.39,random_432,translated_stop_word_removed_lemmas
2159,-0.1612600217031039,0.81875,0.39,random_432,stop_word_removed_lemmas
2160,-0.19868782402966764,0.7625,0.4,random_433,translated_nouns_adjs_verbs
2161,-0.15231444217731305,0.81875,0.4,random_433,nouns_adjs_verbs
2162,-0.20438085230680708,0.775,0.4,random_433,translated_stop_word_removed_lemmas
2163,-0.14788833246388028,0.84375,0.4,random_433,stop_word_removed_lemmas
2164,-0.2379475567918639,0.725,0.41,random_434,translated_nouns_adjs_verbs
2165,-0.17733758804079583,0.76875,0.41,random_434,nouns_adjs_verbs
2166,-0.23624375042758472,0.73125,0.41,random_434,translated_stop_word_removed_lemmas
2167,-0.18626777210876155,0.8,0.41,random_434,stop_word_removed_lemmas
2168,-0.23616392254373947,0.79375,0.39,random_435,translated_nouns_adjs_verbs
2169,-0.1824995001904131,0.8,0.39,random_435,nouns_adjs_verbs
2170,-0.231156895830237,0.8,0.39,random_435,translated_stop_word_removed_lemmas
2171,-0.17509189385883472,0.83125,0.39,random_435,stop_word_removed_lemmas
2172,-0.2027855694363924,0.73125,0.4,random_436,translated_nouns_adjs_verbs
2173,-0.1760098160501751,0.8125,0.4,random_436,nouns_adjs_verbs
2174,-0.1868616027693332,0.73125,0.4,random_436,translated_stop_word_removed_lemmas
2175,-0.1574342910736032,0.81875,0.4,random_436,stop_word_removed_lemmas
2176,-0.20447172123048818,0.75,0.4,random_437,translated_nouns_adjs_verbs
2177,-0.19941436431568998,0.8375,0.4,random_437,nouns_adjs_verbs
2178,-0.19594153226663358,0.7625,0.4,random_437,translated_stop_word_removed_lemmas
2179,-0.18596435975932898,0.8375,0.4,random_437,stop_word_removed_lemmas
2180,-0.18798559477556218,0.76875,0.42,random_438,translated_nouns_adjs_verbs
2181,-0.16301830740315817,0.8,0.42,random_438,nouns_adjs_verbs
2182,-0.18489823646486117,0.7875,0.42,random_438,translated_stop_word_removed_lemmas
2183,-0.13875281678062956,0.8375,0.42,random_438,stop_word_removed_lemmas
2184,-0.2000221555404213,0.7125,0.39,random_439,translated_nouns_adjs_verbs
2185,-0.19074097635312748,0.78125,0.39,random_439,nouns_adjs_verbs
2186,-0.2030488521129796,0.7125,0.39,random_439,translated_stop_word_removed_lemmas
2187,-0.19254019851549706,0.80625,0.39,random_439,stop_word_removed_lemmas
2188,-0.21580865689822132,0.725,0.38,random_440,translated_nouns_adjs_verbs
2189,-0.16349925399902282,0.8,0.38,random_440,nouns_adjs_verbs
2190,-0.20511940097261783,0.725,0.38,random_440,translated_stop_word_removed_lemmas
2191,-0.15615205918882968,0.80625,0.38,random_440,stop_word_removed_lemmas
2192,-0.16522770524890498,0.69375,0.44,random_441,translated_nouns_adjs_verbs
2193,-0.16724554990147267,0.7625,0.44,random_441,nouns_adjs_verbs
2194,-0.16811855424128735,0.73125,0.44,random_441,translated_stop_word_removed_lemmas
2195,-0.1471392977204491,0.79375,0.44,random_441,stop_word_removed_lemmas
2196,-0.21794568873806358,0.75,0.39,random_442,translated_nouns_adjs_verbs
2197,-0.17314823215279632,0.80625,0.39,random_442,nouns_adjs_verbs
2198,-0.19603515356475226,0.73125,0.39,random_442,translated_stop_word_removed_lemmas
2199,-0.15804675718477212,0.8125,0.39,random_442,stop_word_removed_lemmas
2200,-0.20047890207471744,0.7375,0.39,random_443,translated_nouns_adjs_verbs
2201,-0.17837968210958915,0.825,0.39,random_443,nouns_adjs_verbs
2202,-0.18922321340655424,0.75625,0.39,random_443,translated_stop_word_removed_lemmas
2203,-0.16435466059801598,0.85625,0.39,random_443,stop_word_removed_lemmas
2204,-0.23924251748946895,0.73125,0.41,random_444,translated_nouns_adjs_verbs
2205,-0.21301813202331588,0.8,0.41,random_444,nouns_adjs_verbs
2206,-0.25163434212913327,0.775,0.41,random_444,translated_stop_word_removed_lemmas
2207,-0.21060634484478274,0.8125,0.41,random_444,stop_word_removed_lemmas
2208,-0.22183633266493158,0.76875,0.42,random_445,translated_nouns_adjs_verbs
2209,-0.18651752289076906,0.81875,0.42,random_445,nouns_adjs_verbs
2210,-0.21364072124194805,0.7875,0.42,random_445,translated_stop_word_removed_lemmas
2211,-0.16854025379754317,0.84375,0.42,random_445,stop_word_removed_lemmas
2212,-0.2371399479048637,0.7625,0.4,random_446,translated_nouns_adjs_verbs
2213,-0.20232844386046794,0.80625,0.4,random_446,nouns_adjs_verbs
2214,-0.23419197642331976,0.76875,0.4,random_446,translated_stop_word_removed_lemmas
2215,-0.20608211974979,0.8375,0.4,random_446,stop_word_removed_lemmas
2216,-0.20942513318837375,0.71875,0.41,random_447,translated_nouns_adjs_verbs
2217,-0.18491451017058524,0.78125,0.41,random_447,nouns_adjs_verbs
2218,-0.2185367468231822,0.7375,0.41,random_447,translated_stop_word_removed_lemmas
2219,-0.17732023867007912,0.79375,0.41,random_447,stop_word_removed_lemmas
2220,-0.23560698753033338,0.71875,0.42,random_448,translated_nouns_adjs_verbs
2221,-0.14720888098765608,0.78125,0.42,random_448,nouns_adjs_verbs
2222,-0.23671652229304846,0.74375,0.42,random_448,translated_stop_word_removed_lemmas
2223,-0.1590234352879781,0.81875,0.42,random_448,stop_word_removed_lemmas
2224,-0.19724119433434922,0.725,0.4,random_449,translated_nouns_adjs_verbs
2225,-0.1497597354195806,0.80625,0.4,random_449,nouns_adjs_verbs
2226,-0.1904334161834994,0.75625,0.4,random_449,translated_stop_word_removed_lemmas
2227,-0.12980669443698475,0.8125,0.4,random_449,stop_word_removed_lemmas
2228,-0.20880083854948278,0.74375,0.39,random_450,translated_nouns_adjs_verbs
2229,-0.19555852051260625,0.8,0.39,random_450,nouns_adjs_verbs
2230,-0.20293100818295673,0.74375,0.39,random_450,translated_stop_word_removed_lemmas
2231,-0.18325074306575362,0.81875,0.39,random_450,stop_word_removed_lemmas
2232,-0.2095531466407978,0.775,0.4,random_451,translated_nouns_adjs_verbs
2233,-0.16913468184694058,0.81875,0.4,random_451,nouns_adjs_verbs
2234,-0.20044739089421534,0.8,0.4,random_451,translated_stop_word_removed_lemmas
2235,-0.16562208989312366,0.85,0.4,random_451,stop_word_removed_lemmas
2236,-0.23044191197173322,0.7125,0.4,random_452,translated_nouns_adjs_verbs
2237,-0.18231107382852862,0.76875,0.4,random_452,nouns_adjs_verbs
2238,-0.2301728707513821,0.7375,0.4,random_452,translated_stop_word_removed_lemmas
2239,-0.1650645941639191,0.775,0.4,random_452,stop_word_removed_lemmas
2240,-0.2257011224911668,0.75625,0.42,random_453,translated_nouns_adjs_verbs
2241,-0.16141458029594874,0.8125,0.42,random_453,nouns_adjs_verbs
2242,-0.21090372250617626,0.75625,0.42,random_453,translated_stop_word_removed_lemmas
2243,-0.1620038620616027,0.8375,0.42,random_453,stop_word_removed_lemmas
2244,-0.2219997503977556,0.775,0.43,random_454,translated_nouns_adjs_verbs
2245,-0.14763846119995105,0.8125,0.43,random_454,nouns_adjs_verbs
2246,-0.21801525952050466,0.79375,0.43,random_454,translated_stop_word_removed_lemmas
2247,-0.15488836597694206,0.84375,0.43,random_454,stop_word_removed_lemmas
2248,-0.19975985815775485,0.74375,0.4,random_455,translated_nouns_adjs_verbs
2249,-0.15929419538941142,0.80625,0.4,random_455,nouns_adjs_verbs
2250,-0.18718206816433988,0.7625,0.4,random_455,translated_stop_word_removed_lemmas
2251,-0.13595007872937964,0.8125,0.4,random_455,stop_word_removed_lemmas
2252,-0.20537941803116105,0.71875,0.42,random_456,translated_nouns_adjs_verbs
2253,-0.18671353459087764,0.7875,0.42,random_456,nouns_adjs_verbs
2254,-0.19911448769248014,0.725,0.42,random_456,translated_stop_word_removed_lemmas
2255,-0.16519440035193358,0.8,0.42,random_456,stop_word_removed_lemmas
2256,-0.2202735429769322,0.7375,0.39,random_457,translated_nouns_adjs_verbs
2257,-0.18092832108501444,0.8125,0.39,random_457,nouns_adjs_verbs
2258,-0.21879232077642013,0.775,0.39,random_457,translated_stop_word_removed_lemmas
2259,-0.171052921927011,0.83125,0.39,random_457,stop_word_removed_lemmas
2260,-0.22079993750453658,0.75,0.4,random_458,translated_nouns_adjs_verbs
2261,-0.19983650086044574,0.79375,0.4,random_458,nouns_adjs_verbs
2262,-0.22110202797301265,0.76875,0.4,random_458,translated_stop_word_removed_lemmas
2263,-0.2019366064286492,0.83125,0.4,random_458,stop_word_removed_lemmas
2264,-0.20296569986680796,0.75,0.41,random_459,translated_nouns_adjs_verbs
2265,-0.13325727348073438,0.8,0.41,random_459,nouns_adjs_verbs
2266,-0.19774331265515416,0.75,0.41,random_459,translated_stop_word_removed_lemmas
2267,-0.13702351093456425,0.8125,0.41,random_459,stop_word_removed_lemmas
2268,-0.19201231305080024,0.70625,0.45,random_460,translated_nouns_adjs_verbs
2269,-0.19415389892022972,0.8,0.45,random_460,nouns_adjs_verbs
2270,-0.18691531796495023,0.7375,0.45,random_460,translated_stop_word_removed_lemmas
2271,-0.1830579956617806,0.8375,0.45,random_460,stop_word_removed_lemmas
2272,-0.1747138364400328,0.7375,0.4,random_461,translated_nouns_adjs_verbs
2273,-0.16329083161616498,0.8125,0.4,random_461,nouns_adjs_verbs
2274,-0.17410103643411748,0.75,0.4,random_461,translated_stop_word_removed_lemmas
2275,-0.16401970308139857,0.8375,0.4,random_461,stop_word_removed_lemmas
2276,-0.18685104622053642,0.6875,0.4,random_462,translated_nouns_adjs_verbs
2277,-0.18736502530161717,0.76875,0.4,random_462,nouns_adjs_verbs
2278,-0.18148759995684935,0.71875,0.4,random_462,translated_stop_word_removed_lemmas
2279,-0.16316907459962346,0.8,0.4,random_462,stop_word_removed_lemmas
2280,-0.1846143601099962,0.7125,0.41,random_463,translated_nouns_adjs_verbs
2281,-0.17981581116251028,0.8,0.41,random_463,nouns_adjs_verbs
2282,-0.17187244008898594,0.71875,0.41,random_463,translated_stop_word_removed_lemmas
2283,-0.17456741172458307,0.83125,0.41,random_463,stop_word_removed_lemmas
2284,-0.19330955833350388,0.70625,0.4,random_464,translated_nouns_adjs_verbs
2285,-0.16646842122452626,0.775,0.4,random_464,nouns_adjs_verbs
2286,-0.19734892382619784,0.73125,0.4,random_464,translated_stop_word_removed_lemmas
2287,-0.17347608210228518,0.8,0.4,random_464,stop_word_removed_lemmas
2288,-0.20973270807977645,0.7625,0.39,random_465,translated_nouns_adjs_verbs
2289,-0.18396389682045727,0.8,0.39,random_465,nouns_adjs_verbs
2290,-0.19777728800418515,0.76875,0.39,random_465,translated_stop_word_removed_lemmas
2291,-0.17171867975532817,0.825,0.39,random_465,stop_word_removed_lemmas
2292,-0.17925678100109674,0.7125,0.42,random_466,translated_nouns_adjs_verbs
2293,-0.1551176556449829,0.78125,0.42,random_466,nouns_adjs_verbs
2294,-0.16608986346389545,0.73125,0.42,random_466,translated_stop_word_removed_lemmas
2295,-0.15256333886966195,0.8125,0.42,random_466,stop_word_removed_lemmas
2296,-0.18929570987416278,0.69375,0.44,random_467,translated_nouns_adjs_verbs
2297,-0.15094113597548986,0.76875,0.44,random_467,nouns_adjs_verbs
2298,-0.19990093667928485,0.73125,0.44,random_467,translated_stop_word_removed_lemmas
2299,-0.13915484802725603,0.80625,0.44,random_467,stop_word_removed_lemmas
2300,-0.1900283796578974,0.73125,0.4,random_468,translated_nouns_adjs_verbs
2301,-0.17766598035113393,0.7875,0.4,random_468,nouns_adjs_verbs
2302,-0.17976928582255325,0.75,0.4,random_468,translated_stop_word_removed_lemmas
2303,-0.1691957634264745,0.80625,0.4,random_468,stop_word_removed_lemmas
2304,-0.22597719382409892,0.74375,0.39,random_469,translated_nouns_adjs_verbs
2305,-0.1803218841638263,0.825,0.39,random_469,nouns_adjs_verbs
2306,-0.22255308567126034,0.75625,0.39,random_469,translated_stop_word_removed_lemmas
2307,-0.15872612007488288,0.84375,0.39,random_469,stop_word_removed_lemmas
2308,-0.20469111598408593,0.7125,0.44,random_470,translated_nouns_adjs_verbs
2309,-0.18731602292751143,0.775,0.44,random_470,nouns_adjs_verbs
2310,-0.20022839134193,0.725,0.44,random_470,translated_stop_word_removed_lemmas
2311,-0.17419443910491042,0.79375,0.44,random_470,stop_word_removed_lemmas
2312,-0.2012953127246775,0.70625,0.41,random_471,translated_nouns_adjs_verbs
2313,-0.16863806287268127,0.7875,0.41,random_471,nouns_adjs_verbs
2314,-0.2062353252956002,0.74375,0.41,random_471,translated_stop_word_removed_lemmas
2315,-0.173824550110416,0.8125,0.41,random_471,stop_word_removed_lemmas
2316,-0.16927773669338914,0.6875,0.43,random_472,translated_nouns_adjs_verbs
2317,-0.1690113278071957,0.79375,0.43,random_472,nouns_adjs_verbs
2318,-0.1574231104441839,0.69375,0.43,random_472,translated_stop_word_removed_lemmas
2319,-0.16967428055155515,0.825,0.43,random_472,stop_word_removed_lemmas
2320,-0.21141034770160666,0.75,0.4,random_473,translated_nouns_adjs_verbs
2321,-0.15624519668718212,0.7875,0.4,random_473,nouns_adjs_verbs
2322,-0.20874519064782202,0.76875,0.4,random_473,translated_stop_word_removed_lemmas
2323,-0.15552702025646478,0.81875,0.4,random_473,stop_word_removed_lemmas
2324,-0.19298619789712784,0.75,0.41,random_474,translated_nouns_adjs_verbs
2325,-0.16234832085679285,0.8,0.41,random_474,nouns_adjs_verbs
2326,-0.19052300614641327,0.7875,0.41,random_474,translated_stop_word_removed_lemmas
2327,-0.15486657264884424,0.81875,0.41,random_474,stop_word_removed_lemmas
2328,-0.17713914178699083,0.7125,0.4,random_475,translated_nouns_adjs_verbs
2329,-0.18880416714345416,0.8125,0.4,random_475,nouns_adjs_verbs
2330,-0.18963539361798587,0.75625,0.4,random_475,translated_stop_word_removed_lemmas
2331,-0.1790035009649322,0.83125,0.4,random_475,stop_word_removed_lemmas
2332,-0.17238712006360876,0.70625,0.44,random_476,translated_nouns_adjs_verbs
2333,-0.11839060560569675,0.78125,0.44,random_476,nouns_adjs_verbs
2334,-0.17704447666423911,0.73125,0.44,random_476,translated_stop_word_removed_lemmas
2335,-0.10827942504328752,0.8125,0.44,random_476,stop_word_removed_lemmas
2336,-0.18912399199175145,0.73125,0.42,random_477,translated_nouns_adjs_verbs
2337,-0.19360837090475225,0.79375,0.42,random_477,nouns_adjs_verbs
2338,-0.1622573437694163,0.71875,0.42,random_477,translated_stop_word_removed_lemmas
2339,-0.18182816249581052,0.81875,0.42,random_477,stop_word_removed_lemmas
2340,-0.2016225903724895,0.71875,0.44,random_478,translated_nouns_adjs_verbs
2341,-0.1900992653526572,0.80625,0.44,random_478,nouns_adjs_verbs
2342,-0.2080045372118648,0.75,0.44,random_478,translated_stop_word_removed_lemmas
2343,-0.18344777540172894,0.825,0.44,random_478,stop_word_removed_lemmas
2344,-0.21671391432562293,0.75625,0.41,random_479,translated_nouns_adjs_verbs
2345,-0.18621135421350993,0.78125,0.41,random_479,nouns_adjs_verbs
2346,-0.21207920104919278,0.76875,0.41,random_479,translated_stop_word_removed_lemmas
2347,-0.18132511463314227,0.8,0.41,random_479,stop_word_removed_lemmas
2348,-0.1804279857493434,0.69375,0.4,random_480,translated_nouns_adjs_verbs
2349,-0.18270947509798746,0.8,0.4,random_480,nouns_adjs_verbs
2350,-0.17912111776630893,0.7125,0.4,random_480,translated_stop_word_removed_lemmas
2351,-0.1510600797274297,0.80625,0.4,random_480,stop_word_removed_lemmas
